POINTID,GRID_CODE,x_center,y_center
1994,117.94297028,-102.48373678200,35.91844096040
1995,111.78665161,-102.43709864600,35.92076150240
1996,112.56142426,-102.39045738900,35.92306530650
1997,122.11215210,-102.34381303400,35.92535237120
1998,158.95845032,-102.29716560200,35.92762269510
1999,113.65549469,-102.25051511600,35.92987627680
2000,103.78261566,-102.20386159800,35.93211311480
2001,124.39920807,-102.15720507100,35.93433320790
2002,204.77949524,-102.11054555600,35.93653655450
2003,234.58360291,-102.06388307700,35.93872315340
2004,218.58395386,-102.01721765400,35.94089300320
2005,197.03834534,-101.97054931200,35.94304610250
2006,184.81944275,-101.92387807100,35.94518245000
2007,164.77085876,-101.87720395600,35.94730204430
2008,155.87614441,-101.83052698600,35.94940488410
2009,157.08998108,-101.78384718600,35.95149096820
2010,150.22831726,-101.73716457800,35.95356029510
2011,154.89649963,-101.69047918300,35.95561286370
2012,154.39648438,-101.64379102500,35.95764867260
2013,158.53248596,-101.59710012600,35.95966772060
2014,168.89714050,-101.55040650800,35.96167000640
2015,179.72296143,-101.50371019300,35.96365552880
2016,187.32788086,-101.45701120500,35.96562428650
2017,190.59912109,-101.41030956400,35.96757627830
2018,119.81136322,-101.36360529500,35.96951150290
2019,146.98526001,-101.31689841900,35.97142995920
2020,147.60365295,-101.27018895900,35.97333164600
2021,153.81214905,-101.22347693700,35.97521656200
2022,192.59819031,-101.17676237600,35.97708470620
2023,258.06503296,-101.13004529800,35.97893607730
2024,266.54736328,-101.08332572600,35.98077067410
2025,435.80035400,-101.03660368200,35.98258849560
2026,361.37350464,-100.98987918900,35.98438954050
2027,353.12094116,-100.94315226900,35.98617380780
2028,300.89450073,-100.89642294500,35.98794129640
2029,263.21020508,-100.84969123900,35.98969200510
2030,230.54386902,-100.80295717400,35.99142593280
2031,219.40269470,-100.75622077200,35.99314307850
2032,242.19136047,-100.70948205600,35.99484344110
2033,294.43695068,-100.66274104900,35.99652701940
2034,228.61810303,-100.61599777200,35.99819381260
2035,200.63076782,-100.56925225000,35.99984381940
2036,180.17445374,-100.52250450300,36.00147703900
2037,175.88629150,-100.49912980300,36.00228735320
2038,161.58277893,-100.47575455500,36.00309347020
2039,136.37889099,-100.45237876200,36.00389538980
2040,126.51013947,-100.42900242800,36.00469311200
2041,157.70039368,-100.40562555500,36.00548663660
2042,209.63673401,-100.38224814500,36.00627596350
2043,211.48158264,-100.35887020200,36.00706109260
2044,208.26927185,-100.33549172900,36.00784202370
2045,211.71597290,-100.31211272800,36.00861875670
2046,193.31419373,-100.28873320200,36.00939129150
2047,139.90542603,-100.26535315400,36.01015962800
2048,158.11463928,-100.24197258600,36.01092376600
2049,172.05824280,-100.21859150200,36.01168370550
2050,168.19314575,-100.19520990500,36.01243944620
2051,170.57785034,-100.17182779700,36.01319098820
2052,182.92797852,-100.14844518100,36.01393833130
2053,190.37220764,-100.12506206000,36.01468147530
2054,207.16896057,-100.10167843600,36.01542042020
2055,215.09257507,-100.07829431300,36.01615516580
2056,208.25457764,-100.05490969400,36.01688571200
2057,201.74287415,-100.03152458000,36.01761205870
2058,194.08140564,-100.00813897600,36.01833420580
2059,195.36233521,-103.03967621900,35.85530260370
2060,192.21391296,-103.01638855300,35.85656480260
2061,183.93533325,-102.99310003800,35.85782282330
2062,163.73379517,-102.96981067800,35.85907666580
2063,189.89920044,-102.94652047500,35.86032632990
2064,212.74301147,-102.92322943200,35.86157181530
2065,213.15750122,-102.89993755100,35.86281312180
2066,215.47679138,-102.87664483600,35.86405024930
2067,213.17855835,-102.85335128900,35.86528319760
2068,195.22073364,-102.80676171000,35.86773655580
2069,187.22131348,-102.76016883800,35.87017319470
2070,173.25279236,-102.71357269400,35.87259311290
2071,165.81805420,-102.66697330000,35.87499630900
2072,148.81298828,-102.62037067900,35.87738278140
2073,140.65698242,-102.57376485200,35.87975252850
2074,134.60494995,-102.52715584300,35.88210554910
2075,121.72079468,-102.48054367200,35.88444184150
2076,118.17462158,-102.43392836300,35.88676140440
2077,117.80773163,-102.38730993800,35.88906423630
2078,128.87097168,-102.34068841800,35.89135033580
2079,136.35990906,-102.29406382700,35.89361970140
2080,128.17213440,-102.24743618500,35.89587233180
2081,76.11400604,-102.20080551700,35.89810822550
2082,115.27465820,-102.15417184300,35.90032738110
2083,170.17100525,-102.10753518600,35.90252979740
2084,297.99710083,-102.06089556900,35.90471547280
2085,227.00978088,-102.01425301400,35.90688440610
2086,195.06814575,-101.96760754200,35.90903659590
2087,175.19178772,-101.92095917700,35.91117204090
2088,159.82908630,-101.87430794100,35.91329073970
2089,141.28993225,-101.82765385500,35.91539269100
2090,146.97880554,-101.78099694300,35.91747789350
2091,152.13870239,-101.73433722700,35.91954634590
2092,168.92086792,-101.68767472800,35.92159804690
2093,174.25955200,-101.64100947100,35.92363299530
2094,157.73674011,-101.59434147500,35.92565118970
2095,141.31091309,-101.54767076600,35.92765262890
2096,152.74189758,-101.50099736300,35.92963731170
2097,189.98439026,-101.45432129100,35.93160523690
2098,203.73861694,-101.40764257100,35.93355640310
2099,157.48377991,-101.36096122500,35.93549080920
2100,149.85208130,-101.31427727700,35.93740845400
2101,143.18434143,-101.26759074900,35.93930933630
2102,146.70507813,-101.22090166300,35.94119345480
2103,166.52864075,-101.17421004100,35.94306080850
2104,236.66903687,-101.12751590600,35.94491139620
2105,223.53919983,-101.08081928000,35.94674521660
2106,297.29837036,-101.03412018700,35.94856226870
2107,343.94485474,-100.98741864700,35.95036255130
2108,326.63467407,-100.94071468500,35.95214606330
2109,351.29736328,-100.89400832100,35.95391280360
2110,256.72546387,-100.84729958000,35.95566277100
2111,238.97216797,-100.80058848300,35.95739596460
2112,222.92709351,-100.75387505200,35.95911238310
2113,208.52162170,-100.70715931100,35.96081202560
2114,216.00871277,-100.66044128200,35.96249489090
2115,213.45407104,-100.61372098700,35.96416097800
2116,226.03663635,-100.56699844900,35.96581028590
2117,206.91748047,-100.52027369100,35.96744281360
2118,184.71243286,-100.49691048600,35.96825278450
2119,161.94602966,-100.47354673400,35.96905855990
2120,126.22464752,-100.45018243900,35.96986013980
2121,113.39183807,-100.42681760200,35.97065752400
2122,144.88960266,-100.40345222700,35.97145071240
2123,159.31860352,-100.38008631700,35.97223970480
2124,171.15419006,-100.35671987400,35.97302450110
2125,178.48420715,-100.33335290200,35.97380510130
2126,185.36346436,-100.30998540200,35.97458150510
2127,178.83460999,-100.28661737900,35.97535371250
2128,162.12879944,-100.26324883400,35.97612172330
2129,155.47256470,-100.23987977000,35.97688553750
2130,160.78002930,-100.21651019100,35.97764515480
2131,157.54368591,-100.19314009900,35.97840057530
2132,158.33554077,-100.16976949800,35.97915179870
2133,169.23429871,-100.14639838800,35.97989882490
2134,169.44752502,-100.12302677500,35.98064165390
2135,157.04905701,-100.09965466000,35.98138028550
2136,146.78211975,-100.07628204600,35.98211471960
2137,147.57708740,-100.05290893700,35.98284495610
2138,145.46434021,-100.02953533400,35.98357099480
2139,144.50833130,-100.00616124100,35.98429283570
2140,187.02020264,-103.03621296600,35.82131329860
2141,189.22392273,-103.01293667300,35.82257496630
2142,191.29817200,-102.98965953200,35.82383245760
2143,195.48748779,-102.96638154700,35.82508577240
2144,197.06344604,-102.94310272000,35.82633491050
2145,204.33108521,-102.91982305500,35.82757987160
2146,225.12301636,-102.89654255300,35.82882065570
2147,243.14256287,-102.87326121800,35.83005726240
2148,226.60044861,-102.84997905300,35.83128969160
2149,192.56137085,-102.80341224100,35.83374201680
2150,172.99743652,-102.75684214000,35.83617762970
2151,166.23957825,-102.71026877200,35.83859652880
2152,157.30378723,-102.66369215900,35.84099871260
2153,151.87924194,-102.61711232300,35.84338417970
2154,144.83836365,-102.57052928700,35.84575292850
2155,136.41188049,-102.52394307300,35.84810495770
2156,124.52267456,-102.47735370200,35.85044026560
2157,117.24642181,-102.43076119700,35.85275885100
2158,122.79490662,-102.38416558100,35.85506071220
2159,130.07174683,-102.33756687400,35.85734584800
2160,130.25990295,-102.29096510100,35.85961425690
2161,131.30348206,-102.24436028200,35.86186593750
2162,126.08634186,-102.19775244000,35.86410088840
2163,125.58329773,-102.15114159800,35.86631910820
2164,117.99294281,-102.10452777700,35.86852059560
2165,218.58155823,-102.05791100000,35.87070534910
2166,241.86308289,-102.01129128900,35.87287336740
2167,189.14570618,-101.96466866600,35.87502464920
2168,198.26881409,-101.91804315400,35.87715919310
2169,155.81289673,-101.87141477500,35.87927699780
2170,139.85415649,-101.82478355100,35.88137806200
2171,113.47200775,-101.77814950400,35.88346238430
2172,147.73651123,-101.73151265700,35.88552996360
2173,168.91206360,-101.68487303300,35.88758079840
2174,173.89173889,-101.63823065300,35.88961488760
2175,148.80889893,-101.59158554000,35.89163222990
2176,101.06876373,-101.54493771600,35.89363282390
2177,103.17353058,-101.49828720300,35.89561666850
2178,173.36268616,-101.45163402500,35.89758376240
2179,181.14366150,-101.40497820200,35.89953410440
2180,169.35070801,-101.35831975900,35.90146769330
2181,150.20755005,-101.31165871600,35.90338452790
2182,138.12556458,-101.26499509700,35.90528460700
2183,114.01189423,-101.21832892300,35.90716792940
2184,74.20800018,-101.17166021800,35.90903449390
2185,200.53944397,-101.12498900400,35.91088429930
2186,330.76037598,-100.98496052800,35.91633315010
2187,347.69079590,-100.93827950100,35.91811590800
2188,349.85650635,-100.89159607600,35.91988190120
2189,286.61007690,-100.84491027700,35.92163112860
2190,277.02392578,-100.79822212500,35.92336358910
2191,257.86962891,-100.75153164300,35.92507928170
2192,217.92042542,-100.70483885500,35.92677820520
2193,199.94407654,-100.65814378100,35.92846035860
2194,219.31948853,-100.61144644500,35.93012574090
2195,231.94334412,-100.56474687000,35.93177435100
2196,245.74780273,-100.51804507700,35.93340618790
2197,210.42114258,-100.49469335600,35.93421581600
2198,174.06704712,-100.47134108900,35.93502125050
2199,155.69075012,-100.44798827900,35.93582249120
2200,140.29197693,-100.42463492900,35.93661953790
2201,133.36076355,-100.40128104200,35.93741239050
2202,127.85675812,-100.37792661900,35.93820104900
2203,139.70672607,-100.35457166500,35.93898551320
2204,153.04800415,-100.33121618300,35.93976578290
2205,160.95036316,-100.30786017300,35.94054185810
2206,161.93733215,-100.28450364100,35.94131373860
2207,158.25088501,-100.26114658800,35.94208142430
2208,156.48846436,-100.23778901700,35.94284491510
2209,154.49491882,-100.21443093200,35.94360421090
2210,165.29788208,-100.19107233400,35.94435931150
2211,157.77742004,-100.16771322700,35.94511021690
2212,139.81141663,-100.14435361400,35.94585692680
2213,133.59184265,-100.12099349700,35.94659944130
2214,114.15787506,-100.09763287900,35.94733776010
2215,95.06018066,-100.07427176300,35.94807188320
2216,109.40873718,-100.05091015200,35.94880181040
2217,123.68716431,-100.02754804900,35.94952754170
2218,132.02120972,-100.00418545600,35.95024907690
2219,179.85885620,-103.03275311300,35.78732150780
2220,180.19767761,-103.00948818100,35.78858264510
2221,183.40113831,-102.98622240300,35.78983960790
2222,187.61019897,-102.96295578300,35.79109239580
2223,191.17874146,-102.93968832100,35.79234100880
2224,198.96255493,-102.91642002200,35.79358544650
2225,221.31288147,-102.89315088900,35.79482570880
2226,233.08593750,-102.86988092300,35.79606179560
2227,214.51438904,-102.84661012800,35.79729370660
2228,186.00985718,-102.80006606000,35.79974500050
2229,169.27479553,-102.75351870800,35.80217958900
2230,162.63940430,-102.70696809400,35.80459747060
2231,141.90290833,-102.66041424000,35.80699864390
2232,153.23823547,-102.61385716800,35.80938310730
2233,146.42082214,-102.56729690000,35.81175085940
2234,132.35643005,-102.52073345900,35.81410189870
2235,123.13088226,-102.47416686500,35.81643622370
2236,105.91149139,-102.42759714300,35.81875383310
2237,124.05912781,-102.38102431300,35.82105472530
2238,130.10043335,-102.33444839800,35.82333889900
2239,127.76737976,-102.28786942000,35.82560635270
2240,136.28413391,-102.24128740200,35.82785708510
2241,146.45542908,-102.19470236400,35.83009109470
2242,136.68728638,-102.14811433100,35.83230838010
2243,144.00422668,-102.10152332400,35.83450894010
2244,228.74285889,-102.05492936400,35.83669277310
2245,331.11004639,-102.00833247500,35.83885987790
2246,164.88333130,-101.96173267900,35.84101025310
2247,145.83250427,-101.91512999800,35.84314389740
2248,156.78558350,-101.86852445300,35.84526080950
2249,151.11642456,-101.82191606900,35.84736098800
2250,161.07940674,-101.77530486500,35.84944443170
2251,154.68978882,-101.72869086600,35.85151113920
2252,164.45259094,-101.68207409300,35.85356110930
2253,156.94573975,-101.63545456900,35.85559434070
2254,150.07440186,-101.58883231500,35.85761083210
2255,141.79452515,-101.54220735400,35.85961058230
2256,159.12428284,-101.49557970900,35.86159359000
2257,182.58940125,-101.44894940200,35.86355985410
2258,200.33576965,-101.40231645500,35.86550937320
2259,180.20254517,-101.35568089100,35.86744214620
2260,153.98574829,-101.30904273100,35.86935817190
2261,146.71290588,-101.26240199900,35.87125744910
2262,132.27178955,-101.21575871600,35.87313997660
2263,136.64665222,-101.16911290500,35.87500575320
2264,252.28544617,-101.07581378900,35.87868704910
2265,317.81729126,-101.02916052800,35.88050256620
2266,363.77984619,-100.98250482900,35.88230132780
2267,380.03610229,-100.93584671400,35.88408333280
2268,412.30108643,-100.88918620500,35.88584858020
2269,355.98089600,-100.84252332600,35.88759706870
2270,326.83929443,-100.79585809700,35.88932879750
2271,332.40133667,-100.74919054200,35.89104376520
2272,288.63858032,-100.70252068300,35.89274197100
2273,227.82440186,-100.65584854300,35.89442341360
2274,260.73504639,-100.60917414300,35.89608809220
2275,263.29772949,-100.56249750700,35.89773600560
2276,236.34565735,-100.51581865800,35.89936715280
2277,212.94557190,-100.49247841000,35.90017643870
2278,178.48220825,-100.46913761600,35.90098153280
2279,173.68002319,-100.44579628100,35.90178243480
2280,134.31530762,-100.42245440600,35.90257914460
2281,119.09248352,-100.39911199400,35.90337166210
2282,108.74518585,-100.37576904900,35.90415998720
2283,139.86694336,-100.35242557200,35.90494411970
2284,157.04309082,-100.32908156800,35.90572405950
2285,160.87748718,-100.30573703800,35.90649980660
2286,154.57144165,-100.28239198500,35.90727136080
2287,149.19047546,-100.25904641300,35.90803872190
2288,139.82737732,-100.23570032400,35.90880188990
2289,131.29013062,-100.21235372000,35.90956086460
2290,113.83305359,-100.18900660500,35.91031564590
2291,90.33179474,-100.16565898200,35.91106623370
2292,100.70212555,-100.14231085300,35.91181262780
2293,112.77056885,-100.11896222100,35.91255482830
2294,119.22480011,-100.09561308900,35.91329283480
2295,123.18531036,-100.07226346000,35.91402664740
2296,121.52964783,-100.04891333700,35.91475626590
2297,122.00059509,-100.02556272100,35.91548169030
2298,124.58705902,-100.00221161800,35.91620292020
2299,170.88439941,-103.02929665400,35.75332722220
2300,170.05923462,-103.00604307300,35.75458783010
2301,169.57666016,-102.98278864700,35.75584426520
2302,166.42913818,-102.95953338000,35.75709652710
2303,160.66337585,-102.93627727300,35.75834461570
2304,161.06079102,-102.91302033000,35.75958853090
2305,175.30075073,-102.88976255300,35.76082827240
2306,183.52166748,-102.86650394500,35.76206384000
2307,178.77720642,-102.84324450900,35.76329523360
2308,168.79450989,-102.79672316400,35.76574549790
2309,163.38305664,-102.75019853900,35.76817906360
2310,155.31434631,-102.70367065700,35.77059592940
2311,146.28620911,-102.65713954000,35.77299609380
2312,147.33686829,-102.61060520900,35.77537955510
2313,142.23617554,-102.56406768700,35.77774631210
2314,133.50146484,-102.51752699600,35.78009636320
2315,124.11571503,-102.47098315800,35.78242970690
2316,122.60443115,-102.42443619600,35.78474634190
2317,177.14129639,-102.37788613000,35.78704626660
2318,139.59095764,-102.33133298400,35.78932947970
2319,133.63549805,-102.28477678000,35.79159597980
2320,147.90093994,-102.23821754000,35.79384576550
2321,156.16448975,-102.19165528500,35.79607883530
2322,126.85076141,-102.14509003900,35.79829518790
2323,128.55967712,-102.09852182200,35.80049482190
2324,171.33204651,-102.05195065900,35.80267773590
2325,201.04721069,-102.00537657000,35.80484392870
2326,176.31970215,-101.95879957800,35.80699339880
2327,163.34922791,-101.91221970500,35.80912614500
2328,162.44000244,-101.86563697300,35.81124216590
2329,166.64878845,-101.81905140500,35.81334146020
2330,209.16033936,-101.77246302300,35.81542402650
2331,171.82141113,-101.72587184800,35.81748986370
2332,155.94128418,-101.67927790500,35.81953897040
2333,145.80996704,-101.63268121300,35.82157134540
2334,141.46636963,-101.58608179700,35.82358698740
2335,158.78138733,-101.53947967800,35.82558589510
2336,177.74848938,-101.49287487800,35.82756806740
2337,235.73326111,-101.44626742000,35.82953350290
2338,257.27127075,-101.39965732600,35.83148220050
2339,190.23262024,-101.35304461800,35.83341415890
2340,164.62734985,-101.25981145100,35.83722785350
2341,126.14651489,-101.11994265700,35.84282282230
2342,255.64302063,-101.07331473600,35.84465432100
2343,313.72952271,-101.02668435900,35.84646907240
2344,394.52236938,-100.98005154600,35.84826707540
2345,452.54406738,-100.93341632100,35.85004832870
2346,472.05166626,-100.88677870600,35.85181283150
2347,416.41891479,-100.84013872300,35.85356058240
2348,367.57028198,-100.79349639500,35.85529158040
2349,269.59771729,-100.74685174400,35.85700582460
2350,323.93911743,-100.70020479200,35.85870331370
2351,337.06985474,-100.65355556300,35.86038404680
2352,292.89202881,-100.60690407800,35.86204802270
2353,264.54803467,-100.56025035900,35.86369524060
2354,227.06221008,-100.51359443000,35.86532569920
2355,201.16015625,-100.49026564300,35.86613464350
2356,192.28271484,-100.46693631300,35.86693939770
2357,177.27604675,-100.44360644000,35.86773996160
2358,157.88525391,-100.42027602900,35.86853633500
2359,143.54603577,-100.39694508200,35.86932851790
2360,149.09642029,-100.37361360200,35.87011651010
2361,164.15605164,-100.35028159200,35.87090031150
2362,178.23454285,-100.32694905500,35.87167992210
2363,172.43692017,-100.30361599300,35.87245534150
2364,157.90432739,-100.28028240900,35.87322656990
2365,136.42646790,-100.25694830600,35.87399360690
2366,104.85066986,-100.23361368600,35.87475645260
2367,101.29682159,-100.21027855400,35.87551510670
2368,102.66413879,-100.18694291100,35.87626956920
2369,99.27886963,-100.16360676000,35.87701984000
2370,100.06284332,-100.14027010400,35.87776591890
2371,105.11859131,-100.11693294600,35.87850780580
2372,109.54118347,-100.09359528900,35.87924550060
2373,114.70802307,-100.07025713500,35.87997900320
2374,115.76225281,-100.04691848800,35.88070831350
2375,118.05042267,-100.02357934900,35.88143343140
2376,118.16215515,-100.00023972300,35.88215435660
2377,166.09150696,-103.02584358500,35.71933043300
2378,164.64509583,-103.00260134400,35.72059051230
2379,160.36834717,-102.97935825900,35.72184642050
2380,153.63302612,-102.95611433400,35.72309815730
2381,148.19979858,-102.93286957000,35.72434572250
2382,145.07305908,-102.90962397200,35.72558911590
2383,144.34831238,-102.88637754000,35.72682833740
2384,135.27105713,-102.86313028000,35.72806338670
2385,133.51589966,-102.83988219200,35.72929426380
2386,148.25782776,-102.79338354700,35.73174350000
2387,154.11064148,-102.74688162700,35.73417604470
2388,152.30117798,-102.70037645500,35.73659189630
2389,148.93040466,-102.65386805200,35.73899105330
2390,145.60578918,-102.60735644100,35.74137351430
2391,140.72312927,-102.56084164300,35.74373927770
2392,133.61047363,-102.51432368100,35.74608834210
2393,127.14138794,-102.46780257600,35.74842070610
2394,126.35826874,-102.42127835100,35.75073636830
2395,164.36747742,-102.37475102800,35.75303532710
2396,150.44430542,-102.32822062900,35.75531758120
2397,151.94462585,-102.28168717600,35.75758312920
2398,128.59051514,-102.23515069200,35.75983196960
2399,135.25856018,-102.18861119700,35.76206410120
2400,131.14410400,-102.14206871600,35.76427952240
2401,129.56549072,-102.09552326900,35.76647823200
2402,130.97302246,-102.04897487800,35.76866022860
2403,141.65568542,-102.00242356700,35.77082551080
2404,159.40823364,-101.95586935700,35.77297407730
2405,157.20629883,-101.90931227000,35.77510592680
2406,162.20219421,-101.86275232900,35.77722105790
2407,163.20787048,-101.81618955500,35.77931946940
2408,161.68534851,-101.72305560000,35.78346612810
2409,145.24711609,-101.67648446300,35.78551437290
2410,114.86771393,-101.62991058300,35.78754589280
2411,103.80934906,-101.58333398200,35.78956068670
2412,156.99772644,-101.53675468100,35.79155875330
2413,174.26913452,-101.49017270500,35.79354009140
2414,199.31072998,-101.44358807300,35.79550469980
2415,133.55035400,-101.21062588200,35.80507675280
2416,211.02519226,-101.16402579200,35.80694095740
2417,234.80424500,-101.11742320500,35.80878842400
2418,267.46359253,-101.07081814100,35.81061915130
2419,348.84411621,-101.02421062400,35.81243313830
2420,435.52859497,-100.97760067600,35.81423038380
2421,433.58401489,-100.93098831800,35.81601088670
2422,476.41476440,-100.88437357400,35.81777464600
2423,423.53289795,-100.83775646600,35.81952166050
2424,422.65515137,-100.79113701600,35.82125192910
2425,335.21801758,-100.74451524700,35.82296545080
2426,322.99520874,-100.69789118000,35.82466222440
2427,327.40069580,-100.65126483900,35.82634224900
2428,303.38900757,-100.60463624500,35.82800552350
2429,254.23278809,-100.55800542200,35.82965204690
2430,211.72209167,-100.51137239100,35.83128181810
2431,193.63241577,-100.48805505400,35.83209042140
2432,181.88259888,-100.46473717500,35.83289483620
2433,176.93823242,-100.44141875400,35.83369506250
2434,173.28334045,-100.41809979600,35.83449110010
2435,168.97541809,-100.39478030300,35.83528294890
2436,168.69490051,-100.37146027700,35.83607060880
2437,170.47077942,-100.34813972200,35.83685407970
2438,165.28150940,-100.32481864000,35.83763336140
2439,160.65968323,-100.30149703400,35.83840845380
2440,149.18588257,-100.27817490800,35.83917935680
2441,129.09741211,-100.25485226300,35.83994607030
2442,106.42263031,-100.23152910300,35.84070859420
2443,95.55745697,-100.20820543000,35.84146692830
2444,97.49286652,-100.18488124700,35.84222107260
2445,99.07750702,-100.16155655700,35.84297102680
2446,100.18279266,-100.06825278500,35.84592894150
2447,102.38890839,-100.04492560200,35.84665794410
2448,102.67438507,-100.02159792900,35.84738275600
2449,157.68336487,-103.02239390100,35.68533113120
2450,153.37040710,-102.99916298800,35.68659068280
2451,146.76268005,-102.97593123300,35.68784606490
2452,136.79066467,-102.95269863900,35.68909727740
2453,121.74396515,-102.92946520800,35.69034432000
2454,95.97472382,-102.90623094300,35.69158719260
2455,60.18220139,-102.88299584700,35.69282589490
2456,95.00164032,-102.85975992200,35.69406042680
2457,117.69144440,-102.83652317200,35.69529078810
2458,149.98335266,-102.69708548400,35.70258536230
2459,147.38996887,-102.65059977300,35.70498351360
2460,144.04718018,-102.60411085900,35.70736497580
2461,137.63282776,-102.55761876300,35.70972974730
2462,134.97453308,-102.51112350700,35.71207782670
2463,134.03164673,-102.46462511400,35.71440921250
2464,136.67207336,-102.41812360500,35.71672390340
2465,139.85832214,-102.37161900200,35.71902189780
2466,143.59530640,-102.32511132800,35.72130319450
2467,148.88133240,-102.27860060400,35.72356779190
2468,137.14773560,-102.23208685300,35.72581568870
2469,131.69468689,-102.18557009700,35.72804688350
2470,140.60566711,-102.13905035800,35.73026137490
2471,121.79177856,-102.09252765800,35.73245916150
2472,91.41921997,-102.04600201900,35.73464024210
2473,135.72677612,-101.99947346300,35.73680461520
2474,131.28134155,-101.95294201300,35.73895227950
2475,173.42776489,-101.90640769000,35.74108323380
2476,201.41641235,-101.85987051700,35.74319747660
2477,209.83177185,-101.81333051600,35.74529500660
2478,160.62977600,-101.67369376600,35.75148730760
2479,118.83368683,-101.62714267400,35.75351797390
2480,114.26354980,-101.58058886500,35.75553192110
2481,151.23254395,-101.53403236200,35.75752914790
2482,199.41874695,-101.39434690400,35.76342049410
2483,185.56820679,-101.34777984300,35.76535082740
2484,170.95422363,-101.25463799200,35.76916131340
2485,180.35885620,-101.20806324700,35.77104146380
2486,178.83049011,-101.16148598500,35.77290488430
2487,284.61166382,-101.11490622800,35.77475157370
2488,256.59741211,-101.06832400000,35.77658153090
2489,227.05155945,-101.02173932100,35.77839475470
2490,234.37670898,-100.97515221400,35.78019124400
2491,386.91992188,-100.92856270200,35.78197099770
2492,406.32214355,-100.88197080700,35.78373401480
2493,358.70074463,-100.83537655100,35.78548029400
2494,259.55419922,-100.78877995700,35.78720983430
2495,406.51586914,-100.74218104600,35.78892263470
2496,321.78292847,-100.69557984200,35.79061869400
2497,334.62368774,-100.64897636700,35.79229801130
2498,319.42791748,-100.60237064300,35.79396058550
2499,251.79187012,-100.55576269200,35.79560641560
2500,175.90509033,-100.50915253700,35.79723550050
2501,184.21411133,-100.48584663900,35.79804376320
2502,164.37347412,-100.46254019900,35.79884783920
2503,192.09555054,-100.43923322000,35.79964772850
2504,235.00834656,-100.41592570300,35.80044343080
2505,196.20132446,-100.39261765200,35.80123494610
2506,170.70747375,-100.36930906900,35.80202227420
2507,170.16178894,-100.34599995800,35.80280541500
2508,168.18020630,-100.32269032100,35.80358436840
2509,161.16503906,-100.29938016100,35.80435913430
2510,156.25299072,-100.27606948000,35.80512971260
2511,136.39927673,-100.25275828200,35.80589610310
2512,110.04705811,-100.22944657000,35.80665830570
2513,92.94132233,-100.20613434500,35.80741632030
2514,99.10944366,-100.18282161200,35.80817014680
2515,100.55556488,-100.15950837200,35.80891978500
2516,102.23754883,-100.13619462900,35.80966523490
2517,104.67414093,-100.11288038500,35.81040649630
2518,102.08289337,-100.08956564300,35.81114356910
2519,99.83934784,-100.06625040600,35.81187645320
2520,98.58872986,-100.04293467700,35.81260514860
2521,97.69808197,-100.01961845900,35.81332965490
2522,151.86228943,-103.01894759600,35.65132930800
2523,146.73036194,-102.99572800100,35.65258833270
2524,139.46922302,-102.97250756500,35.65384318960
2525,129.68162537,-102.94928629100,35.65509387860
2526,116.18583679,-102.92606418200,35.65634039950
2527,99.77997589,-102.90284123900,35.65758275200
2528,89.19348145,-102.87961746700,35.65882093600
2529,96.45230103,-102.85639286700,35.66005495130
2530,111.79508209,-102.83316744300,35.66128479760
2531,144.17955017,-102.69379773800,35.66857631850
2532,145.30332947,-102.64733469800,35.67097346570
2533,142.58401489,-102.60086845900,35.67335393060
2534,136.68582153,-102.55439904300,35.67571771180
2535,135.49653625,-102.50792647200,35.67806480770
2536,135.39596558,-102.46145076700,35.68039521700
2537,146.56393433,-102.41497195200,35.68270893820
2538,132.39614868,-102.36849004700,35.68500596980
2539,129.32405090,-102.32200507600,35.68728631060
2540,151.19732666,-102.27551706000,35.68954995900
2541,188.70259094,-102.22902602000,35.69179691360
2542,214.38072205,-102.18253198000,35.69402717320
2543,165.09419250,-102.13603496200,35.69624073620
2544,136.01829529,-102.08953498600,35.69843760140
2545,154.80737305,-102.04303207600,35.70061776750
2546,185.79162598,-101.99652625400,35.70278123290
2547,194.61349487,-101.95001754100,35.70492799650
2548,168.63130188,-101.90350596000,35.70705805700
2549,214.84751892,-101.85699153300,35.70917141290
2550,196.00163269,-101.81047428200,35.71126806300
2551,209.57635498,-101.76395423000,35.71334800600
2552,154.85617065,-101.53131271500,35.72349706990
2553,191.76083374,-101.29860448200,35.73322826830
2554,206.82931519,-101.25205507400,35.73512435070
2555,252.64013672,-101.20550313000,35.73700371140
2556,244.15281677,-101.15894867300,35.73886634910
2557,265.96243286,-101.11239172500,35.74071226260
2558,244.29934692,-101.06583230800,35.74254145090
2559,345.03646851,-101.01927044500,35.74435391270
2560,290.99969482,-100.97270615800,35.74614964700
2561,329.20062256,-100.92613946900,35.74792865270
2562,318.48596191,-100.87957040000,35.74969092870
2563,292.04864502,-100.83299897400,35.75143647380
2564,277.92764282,-100.78642521300,35.75316528710
2565,285.20327759,-100.73984914000,35.75487736730
2566,319.52835083,-100.69327077600,35.75657271350
2567,347.24334717,-100.64669014400,35.75825132460
2568,324.76181030,-100.60010726700,35.75991319970
2569,276.19818115,-100.55352216600,35.76155833750
2570,214.54748535,-100.50693486400,35.76318673720
2571,223.67973328,-100.48364039500,35.76399465990
2572,221.22772217,-100.46034538400,35.76479839770
2573,217.98950195,-100.43704983300,35.76559795040
2574,212.83012390,-100.41375374700,35.76639331800
2575,199.92964172,-100.39045712700,35.76718450030
